,X,Y,value
660,406046.0,89.0,9.5
661,406046.0,90.0,9.5
662,406046.0,91.0,9.5
663,406046.0,92.0,9.5
664,406046.0,93.0,9.5
665,406046.0,94.0,9.5
666,406046.0,95.0,9.5
667,406046.0,96.0,9.5
668,406046.0,97.0,9.5
669,406046.0,98.0,9.5
670,406046.0,99.0,9.5
671,406046.0,100.0,9.5
672,194592.0,5.0,9.5
673,194592.0,6.0,9.5
674,194592.0,7.0,9.5
675,194592.0,8.0,9.5
676,194592.0,9.0,9.5
677,194592.0,10.0,9.5
678,194592.0,11.0,9.5
679,194592.0,12.0,9.5
680,194592.0,13.0,9.5
681,194592.0,14.0,9.5
682,194592.0,15.0,9.5
683,194592.0,16.0,9.5
684,194592.0,17.0,9.5
685,194592.0,18.0,9.5
686,194592.0,19.0,9.5
687,194592.0,20.0,9.5
688,194592.0,21.0,9.5
689,194592.0,22.0,9.5
690,194592.0,23.0,9.5
691,194592.0,24.0,9.5
692,194592.0,25.0,9.5
693,194592.0,26.0,9.5
694,194592.0,27.0,9.5
695,194592.0,28.0,9.5
696,194592.0,29.0,9.5
697,194592.0,30.0,9.5
698,194592.0,31.0,9.5
699,194592.0,32.0,9.5
700,194592.0,33.0,9.5
701,194592.0,34.0,9.5
702,194592.0,35.0,9.5
703,194592.0,36.0,9.5
704,194592.0,37.0,9.5
705,194592.0,38.0,9.5
706,194592.0,39.0,9.5
707,194592.0,40.0,9.5
708,194592.0,41.0,9.5
709,194592.0,42.0,9.5
710,194592.0,43.0,9.5
711,194592.0,44.0,9.5
712,194592.0,45.0,9.5
713,194592.0,46.0,9.5
714,194592.0,47.0,9.5
715,194592.0,48.0,9.5
716,194592.0,49.0,9.5
717,194592.0,50.0,9.5
718,194592.0,51.0,9.5
719,194592.0,52.0,9.5
720,194592.0,53.0,9.5
721,194592.0,54.0,9.5
722,194592.0,55.0,9.5
723,194592.0,57.0,9.5
724,194592.0,58.0,9.5
725,194592.0,56.0,9.5
726,194592.0,59.0,9.5
727,194592.0,60.0,9.5
728,194592.0,61.0,9.5
729,194592.0,62.0,9.5
730,194592.0,63.0,9.5
731,194592.0,64.0,9.5
732,194592.0,65.0,9.5
733,194592.0,66.0,9.5
734,194592.0,67.0,9.5
735,194592.0,68.0,9.5
736,194592.0,69.0,9.5
737,194592.0,70.0,9.5
738,194592.0,71.0,9.5
739,194592.0,72.0,9.5
740,194592.0,73.0,9.5
741,194592.0,74.0,9.5
742,194592.0,75.0,9.5
743,194592.0,76.0,9.5
744,194592.0,77.0,9.5
745,194592.0,78.0,9.5
746,194592.0,79.0,9.5
747,194592.0,80.0,9.5
748,194592.0,81.0,9.5
749,194592.0,82.0,9.5
750,194592.0,83.0,9.5
751,194592.0,84.0,9.5
752,194592.0,85.0,9.5
753,194592.0,86.0,9.5
754,194592.0,87.0,9.5
755,194592.0,88.0,9.5
756,194592.0,89.0,9.5
757,194592.0,90.0,9.5
758,194592.0,91.0,9.5
759,194592.0,92.0,9.5
760,194592.0,93.0,9.5
761,194592.0,94.0,9.5
762,194592.0,95.0,9.5
763,194592.0,96.0,9.5
764,194592.0,97.0,9.5
765,194592.0,98.0,9.5
766,194592.0,99.0,9.5
767,194592.0,100.0,9.5
768,478752.0,5.0,9.5
769,478752.0,6.0,9.5
770,478752.0,7.0,9.5
771,478752.0,8.0,9.5
772,478752.0,9.0,9.5
773,478752.0,10.0,9.5
774,478752.0,11.0,9.5
775,478752.0,12.0,9.5
776,478752.0,13.0,9.5
777,478752.0,14.0,9.5
778,478752.0,15.0,9.5
779,478752.0,16.0,9.5
780,478752.0,17.0,9.5
781,478752.0,18.0,9.5
782,478752.0,19.0,9.5
783,478752.0,20.0,9.5
784,478752.0,21.0,9.5
785,478752.0,22.0,9.5
786,478752.0,23.0,9.5
