,X,Y,value
1840,31.0,41.0,9.5
1841,31.0,42.0,9.5
1842,31.0,43.0,9.5
1843,31.0,44.0,9.5
1844,31.0,45.0,9.5
1845,31.0,46.0,9.5
1846,31.0,47.0,9.5
1847,31.0,48.0,9.5
1848,31.0,49.0,9.5
1849,31.0,50.0,9.5
1850,31.0,51.0,9.5
1851,31.0,52.0,9.5
1852,31.0,53.0,9.5
1853,31.0,54.0,9.5
1854,31.0,55.0,9.5
1855,31.0,56.0,9.5
1856,31.0,57.0,9.5
1857,31.0,58.0,9.5
1858,31.0,59.0,9.5
1859,31.0,60.0,9.5
1860,32.0,1.0,9.5
1861,32.0,2.0,9.5
1862,32.0,3.0,9.5
1863,32.0,4.0,9.5
1864,32.0,5.0,9.5
1865,32.0,6.0,9.5
1866,32.0,7.0,9.5
1867,32.0,8.0,9.5
1868,32.0,9.0,9.5
1869,32.0,10.0,9.5
1870,32.0,11.0,9.5
1871,32.0,12.0,9.5
1872,32.0,13.0,9.5
1873,32.0,14.0,9.5
1874,32.0,15.0,9.5
1875,32.0,16.0,9.5
1876,32.0,17.0,9.5
1877,32.0,18.0,9.5
1878,32.0,19.0,9.5
1879,32.0,20.0,9.5
1880,32.0,21.0,9.5
1881,32.0,22.0,9.5
1882,32.0,23.0,9.5
1883,32.0,24.0,9.5
1884,32.0,25.0,9.5
1885,32.0,26.0,9.5
1886,32.0,27.0,9.5
1887,32.0,28.0,9.5
1888,32.0,29.0,9.5
1889,32.0,30.0,9.5
1890,32.0,31.0,9.5
1891,32.0,32.0,10.423189815951316
1892,32.0,33.0,10.503230236323834
1893,32.0,34.0,10.47424431401655
1894,32.0,35.0,10.407922801280105
1895,32.0,36.0,10.356631095961035
1896,32.0,37.0,10.503230236323834
1897,32.0,38.0,9.5
1898,32.0,39.0,10.503230236323834
1899,32.0,40.0,9.5
1900,32.0,41.0,9.5
1901,32.0,42.0,9.5
1902,32.0,43.0,9.5
1903,32.0,44.0,10.503230236323834
1904,32.0,45.0,9.5
1905,32.0,46.0,9.5
1906,32.0,47.0,9.5
1907,32.0,48.0,9.5
1908,32.0,49.0,9.5
1909,32.0,50.0,9.5
1910,32.0,51.0,9.5
1911,32.0,52.0,9.5
1912,32.0,53.0,9.5
1913,32.0,54.0,9.5
1914,32.0,55.0,9.5
1915,32.0,56.0,9.5
1916,32.0,57.0,9.5
1917,32.0,58.0,9.5
1918,32.0,59.0,9.5
1919,32.0,60.0,9.5
1920,33.0,1.0,9.5
1921,33.0,2.0,9.5
1922,33.0,3.0,9.5
1923,33.0,4.0,9.5
1924,33.0,5.0,9.5
1925,33.0,6.0,9.5
1926,33.0,7.0,9.5
1927,33.0,8.0,9.5
1928,33.0,9.0,9.5
1929,33.0,10.0,9.5
1930,33.0,11.0,9.5
1931,33.0,12.0,9.5
1932,33.0,13.0,9.5
1933,33.0,14.0,9.5
1934,33.0,15.0,9.5
1935,33.0,16.0,9.5
1936,33.0,17.0,9.5
1937,33.0,18.0,9.5
1938,33.0,19.0,9.5
1939,33.0,20.0,9.5
1940,33.0,21.0,9.5
1941,33.0,22.0,9.5
1942,33.0,23.0,9.5
1943,33.0,24.0,9.5
1944,33.0,25.0,9.5
1945,33.0,26.0,9.5
1946,33.0,27.0,9.5
1947,33.0,28.0,9.5
1948,33.0,29.0,9.5
1949,33.0,30.0,9.5
1950,33.0,31.0,9.5
1951,33.0,32.0,9.5
1952,33.0,33.0,10.442607329983653
1953,33.0,34.0,10.503230236323834
1954,33.0,35.0,10.345010936408205
1955,33.0,36.0,10.420995274955498
1956,33.0,37.0,10.503230236323834
1957,33.0,38.0,9.5
1958,33.0,39.0,10.449164539921485
1959,33.0,40.0,9.5
1960,33.0,41.0,9.5
1961,33.0,42.0,10.503230236323834
1962,33.0,43.0,9.5
1963,33.0,44.0,9.5
1964,33.0,45.0,9.5
1965,33.0,46.0,9.5
1966,33.0,47.0,9.5
1967,33.0,48.0,9.5
1968,33.0,49.0,9.5
1969,33.0,50.0,9.5
1970,33.0,51.0,9.5
1971,33.0,52.0,9.5
1972,33.0,53.0,9.5
1973,33.0,54.0,9.5
1974,33.0,55.0,9.5
1975,33.0,56.0,9.5
1976,33.0,57.0,9.5
1977,33.0,58.0,9.5
1978,33.0,59.0,9.5
1979,33.0,60.0,9.5
1980,34.0,1.0,9.5
1981,34.0,2.0,9.5
1982,34.0,3.0,9.5
1983,34.0,4.0,9.5
1984,34.0,5.0,9.5
1985,34.0,6.0,9.5
1986,34.0,7.0,9.5
1987,34.0,8.0,9.5
1988,34.0,9.0,9.5
1989,34.0,10.0,9.5
1990,34.0,11.0,9.5
1991,34.0,12.0,9.5
1992,34.0,13.0,9.5
1993,34.0,14.0,9.5
1994,34.0,15.0,9.5
1995,34.0,16.0,9.5
1996,34.0,17.0,9.5
1997,34.0,18.0,9.5
1998,34.0,19.0,9.5
1999,34.0,20.0,9.5
2000,34.0,21.0,9.5
2001,34.0,22.0,9.5
2002,34.0,23.0,9.5
2003,34.0,24.0,9.5
2004,34.0,25.0,9.5
2005,34.0,26.0,9.5
2006,34.0,27.0,9.5
2007,34.0,28.0,9.5
2008,34.0,29.0,9.5
2009,34.0,30.0,9.5
2010,34.0,31.0,9.5
2011,34.0,32.0,9.5
2012,34.0,33.0,9.5
2013,34.0,34.0,10.392007830342939
2014,34.0,35.0,10.456711527718735
2015,34.0,36.0,10.503230236323834
2016,34.0,37.0,10.407922801280105
2017,34.0,38.0,10.503230236323834
2018,34.0,39.0,10.503230236323834
2019,34.0,40.0,10.442607329983653
2020,34.0,41.0,9.5
2021,34.0,42.0,9.5
2022,34.0,43.0,9.5
2023,34.0,44.0,9.5
2024,34.0,45.0,9.5
2025,34.0,46.0,9.5
2026,34.0,47.0,9.5
2027,34.0,48.0,9.5
2028,34.0,49.0,9.5
2029,34.0,50.0,9.5
2030,34.0,51.0,9.5
2031,34.0,52.0,9.5
2032,34.0,53.0,9.5
2033,34.0,54.0,9.5
2034,34.0,55.0,9.5
2035,34.0,56.0,9.5
2036,34.0,57.0,9.5
2037,34.0,58.0,9.5
2038,34.0,59.0,9.5
2039,34.0,60.0,9.5
2040,35.0,1.0,9.5
2041,35.0,2.0,9.5
2042,35.0,3.0,9.5
2043,35.0,4.0,9.5
2044,35.0,5.0,9.5
2045,35.0,6.0,9.5
2046,35.0,7.0,9.5
2047,35.0,8.0,9.5
2048,35.0,9.0,9.5
2049,35.0,10.0,9.5
2050,35.0,11.0,9.5
2051,35.0,12.0,9.5
2052,35.0,13.0,9.5
2053,35.0,14.0,9.5
2054,35.0,15.0,9.5
2055,35.0,16.0,9.5
2056,35.0,17.0,9.5
2057,35.0,18.0,9.5
2058,35.0,19.0,9.5
2059,35.0,20.0,9.5
2060,35.0,21.0,9.5
2061,35.0,22.0,9.5
2062,35.0,23.0,9.5
2063,35.0,24.0,9.5
2064,35.0,25.0,9.5
2065,35.0,26.0,9.5
2066,35.0,27.0,9.5
2067,35.0,28.0,9.5
2068,35.0,29.0,9.5
2069,35.0,30.0,9.5
2070,35.0,31.0,9.5
2071,35.0,32.0,9.5
2072,35.0,33.0,9.5
2073,35.0,34.0,9.5
2074,35.0,35.0,9.5
2075,35.0,36.0,10.349084131093383
2076,35.0,37.0,10.503230236323834
2077,35.0,38.0,9.5
2078,35.0,39.0,10.458779721372386
2079,35.0,40.0,9.5
2080,35.0,41.0,10.451938386548063
2081,35.0,42.0,9.5
2082,35.0,43.0,9.5
2083,35.0,44.0,9.5
2084,35.0,45.0,9.5
2085,35.0,46.0,9.5
2086,35.0,47.0,9.5
2087,35.0,48.0,9.5
2088,35.0,49.0,9.5
2089,35.0,50.0,9.5
2090,35.0,51.0,9.5
2091,35.0,52.0,9.5
2092,35.0,53.0,9.5
2093,35.0,54.0,9.5
2094,35.0,55.0,9.5
2095,35.0,56.0,9.5
2096,35.0,57.0,9.5
2097,35.0,58.0,9.5
2098,35.0,59.0,9.5
2099,35.0,60.0,9.5
2100,36.0,1.0,9.5
2101,36.0,2.0,9.5
2102,36.0,3.0,9.5
2103,36.0,4.0,9.5
2104,36.0,5.0,9.5
2105,36.0,6.0,9.5
2106,36.0,7.0,9.5
2107,36.0,8.0,9.5
2108,36.0,9.0,9.5
2109,36.0,10.0,9.5
2110,36.0,11.0,9.5
2111,36.0,12.0,9.5
2112,36.0,13.0,9.5
2113,36.0,14.0,9.5
2114,36.0,15.0,9.5
2115,36.0,16.0,9.5
2116,36.0,17.0,9.5
2117,36.0,18.0,9.5
2118,36.0,19.0,9.5
2119,36.0,20.0,9.5
2120,36.0,21.0,9.5
2121,36.0,22.0,9.5
2122,36.0,23.0,9.5
2123,36.0,24.0,9.5
2124,36.0,25.0,9.5
2125,36.0,26.0,9.5
2126,36.0,27.0,9.5
2127,36.0,28.0,9.5
2128,36.0,29.0,9.5
2129,36.0,30.0,9.5
2130,36.0,31.0,9.5
2131,36.0,32.0,9.5
2132,36.0,33.0,9.5
2133,36.0,34.0,9.5
2134,36.0,35.0,9.5
2135,36.0,36.0,10.446073437049854
2136,36.0,37.0,10.503231608705073
2137,36.0,38.0,10.472459435395576
2138,36.0,39.0,10.451938386548063
2139,36.0,40.0,10.503230236323834
2140,36.0,41.0,10.446073437049854
2141,36.0,42.0,9.5
2142,36.0,43.0,9.5
2143,36.0,44.0,9.5
2144,36.0,45.0,9.5
2145,36.0,46.0,9.5
2146,36.0,47.0,9.5
2147,36.0,48.0,9.5
2148,36.0,49.0,9.5
2149,36.0,50.0,9.5
2150,36.0,51.0,9.5
2151,36.0,52.0,9.5
2152,36.0,53.0,9.5
2153,36.0,54.0,9.5
2154,36.0,55.0,9.5
2155,36.0,56.0,9.5
2156,36.0,57.0,9.5
2157,36.0,58.0,9.5
2158,36.0,59.0,9.5
2159,36.0,60.0,9.5
2160,37.0,1.0,9.5
2161,37.0,2.0,9.5
2162,37.0,3.0,9.5
2163,37.0,4.0,9.5
2164,37.0,5.0,9.5
2165,37.0,6.0,9.5
2166,37.0,7.0,9.5
2167,37.0,8.0,9.5
2168,37.0,9.0,9.5
2169,37.0,10.0,9.5
2170,37.0,11.0,9.5
2171,37.0,12.0,9.5
2172,37.0,13.0,9.5
2173,37.0,14.0,9.5
2174,37.0,15.0,9.5
2175,37.0,16.0,9.5
2176,37.0,17.0,9.5
2177,37.0,18.0,9.5
2178,37.0,19.0,9.5
2179,37.0,20.0,9.5
2180,37.0,21.0,9.5
2181,37.0,22.0,9.5
2182,37.0,23.0,9.5
2183,37.0,24.0,9.5
2184,37.0,25.0,9.5
2185,37.0,26.0,9.5
2186,37.0,27.0,9.5
2187,37.0,28.0,9.5
2188,37.0,29.0,9.5
2189,37.0,30.0,9.5
2190,37.0,31.0,9.5
2191,37.0,32.0,9.5
2192,37.0,33.0,9.5
2193,37.0,34.0,9.5
2194,37.0,35.0,9.5
2195,37.0,36.0,9.5
2196,37.0,37.0,9.5
2197,37.0,38.0,9.5
2198,37.0,39.0,10.503230236323834
2199,37.0,40.0,10.503230236323834
2200,37.0,41.0,10.503230236323834
2201,37.0,42.0,9.5
2202,37.0,43.0,10.503230236323834
2203,37.0,44.0,9.5
2204,37.0,45.0,9.5
2205,37.0,46.0,9.5
2206,37.0,47.0,9.5
2207,37.0,48.0,9.5
2208,37.0,49.0,10.503230236323834
2209,37.0,50.0,9.5
2210,37.0,51.0,9.5
2211,37.0,52.0,9.5
2212,37.0,53.0,9.5
2213,37.0,54.0,9.5
2214,37.0,55.0,9.5
2215,37.0,56.0,9.5
2216,37.0,57.0,9.5
2217,37.0,58.0,9.5
2218,37.0,59.0,9.5
2219,37.0,60.0,9.5
2220,38.0,1.0,9.5
2221,38.0,2.0,9.5
2222,38.0,3.0,9.5
2223,38.0,4.0,9.5
2224,38.0,5.0,9.5
2225,38.0,6.0,9.5
2226,38.0,7.0,9.5
2227,38.0,8.0,9.5
2228,38.0,9.0,9.5
2229,38.0,10.0,9.5
2230,38.0,11.0,9.5
2231,38.0,12.0,9.5
2232,38.0,13.0,9.5
2233,38.0,14.0,9.5
2234,38.0,15.0,9.5
2235,38.0,16.0,9.5
2236,38.0,17.0,9.5
2237,38.0,18.0,9.5
2238,38.0,19.0,9.5
2239,38.0,20.0,9.5
2240,38.0,21.0,9.5
2241,38.0,22.0,9.5
2242,38.0,23.0,9.5
2243,38.0,24.0,9.5
2244,38.0,25.0,9.5
2245,38.0,26.0,9.5
2246,38.0,27.0,9.5
2247,38.0,28.0,9.5
2248,38.0,29.0,9.5
2249,38.0,30.0,9.5
2250,38.0,31.0,9.5
2251,38.0,32.0,9.5
2252,38.0,33.0,9.5
2253,38.0,34.0,9.5
2254,38.0,35.0,9.5
2255,38.0,36.0,9.5
2256,38.0,37.0,9.5
2257,38.0,38.0,10.378072582883485
2258,38.0,39.0,9.5
2259,38.0,40.0,9.5
2260,38.0,41.0,9.5
2261,38.0,42.0,9.5
2262,38.0,43.0,9.5
2263,38.0,44.0,9.5
2264,38.0,45.0,9.5
2265,38.0,46.0,9.5
2266,38.0,47.0,9.5
2267,38.0,48.0,9.5
2268,38.0,49.0,9.5
2269,38.0,50.0,9.5
2270,38.0,51.0,9.5
2271,38.0,52.0,9.5
2272,38.0,53.0,9.5
2273,38.0,54.0,9.5
2274,38.0,55.0,9.5
2275,38.0,56.0,9.5
2276,38.0,57.0,9.5
2277,38.0,58.0,9.5
2278,38.0,59.0,9.5
2279,38.0,60.0,9.5
2280,39.0,1.0,9.5
2281,39.0,2.0,9.5
2282,39.0,3.0,9.5
2283,39.0,4.0,9.5
2284,39.0,5.0,9.5
2285,39.0,6.0,9.5
2286,39.0,7.0,9.5
2287,39.0,8.0,9.5
2288,39.0,9.0,9.5
2289,39.0,10.0,9.5
2290,39.0,11.0,9.5
2291,39.0,12.0,9.5
2292,39.0,13.0,9.5
2293,39.0,14.0,9.5
2294,39.0,15.0,9.5
2295,39.0,16.0,9.5
2296,39.0,17.0,9.5
2297,39.0,18.0,9.5
2298,39.0,19.0,9.5
2299,39.0,20.0,9.5
2300,39.0,21.0,9.5
2301,39.0,22.0,9.5
2302,39.0,23.0,9.5
2303,39.0,24.0,9.5
2304,39.0,25.0,9.5
2305,39.0,26.0,9.5
2306,39.0,27.0,9.5
2307,39.0,28.0,9.5
2308,39.0,29.0,9.5
2309,39.0,30.0,9.5
2310,39.0,31.0,9.5
2311,39.0,32.0,9.5
2312,39.0,33.0,9.5
2313,39.0,34.0,9.5
2314,39.0,35.0,9.5
2315,39.0,36.0,9.5
2316,39.0,37.0,9.5
2317,39.0,38.0,9.5
2318,39.0,39.0,9.5
2319,39.0,40.0,9.5
2320,39.0,41.0,10.503230236323834
2321,39.0,42.0,9.5
2322,39.0,43.0,10.456718062842082
2323,39.0,44.0,9.5
2324,39.0,45.0,9.5
2325,39.0,46.0,9.5
2326,39.0,47.0,9.5
2327,39.0,48.0,9.5
2328,39.0,49.0,10.503230236323834
2329,39.0,50.0,9.5
2330,39.0,51.0,9.5
2331,39.0,52.0,9.5
2332,39.0,53.0,9.5
2333,39.0,54.0,9.5
2334,39.0,55.0,9.5
2335,39.0,56.0,9.5
2336,39.0,57.0,9.5
2337,39.0,58.0,9.5
2338,39.0,59.0,9.5
2339,39.0,60.0,9.5
2340,40.0,1.0,9.5
2341,40.0,2.0,9.5
2342,40.0,3.0,9.5
2343,40.0,4.0,9.5
2344,40.0,5.0,9.5
2345,40.0,6.0,9.5
2346,40.0,7.0,9.5
2347,40.0,8.0,9.5
2348,40.0,9.0,9.5
2349,40.0,10.0,9.5
2350,40.0,11.0,9.5
2351,40.0,12.0,9.5
2352,40.0,13.0,9.5
2353,40.0,14.0,9.5
2354,40.0,15.0,9.5
2355,40.0,16.0,9.5
2356,40.0,17.0,9.5
2357,40.0,18.0,9.5
2358,40.0,19.0,9.5
2359,40.0,20.0,9.5
2360,40.0,21.0,9.5
2361,40.0,22.0,9.5
2362,40.0,23.0,9.5
2363,40.0,24.0,9.5
2364,40.0,25.0,9.5
2365,40.0,26.0,9.5
2366,40.0,27.0,9.5
2367,40.0,28.0,9.5
2368,40.0,29.0,9.5
2369,40.0,30.0,9.5
2370,40.0,31.0,9.5
2371,40.0,32.0,9.5
2372,40.0,33.0,9.5
2373,40.0,34.0,9.5
2374,40.0,35.0,9.5
2375,40.0,36.0,9.5
2376,40.0,37.0,9.5
2377,40.0,38.0,9.5
2378,40.0,39.0,9.5
2379,40.0,40.0,10.438693545027498
2380,40.0,41.0,9.5
2381,40.0,42.0,9.5
2382,40.0,43.0,9.5
2383,40.0,44.0,10.503230236323834
2384,40.0,45.0,9.5
2385,40.0,46.0,9.5
2386,40.0,47.0,9.5
2387,40.0,48.0,9.5
2388,40.0,49.0,9.5
2389,40.0,50.0,9.5
2390,40.0,51.0,9.5
2391,40.0,52.0,9.5
2392,40.0,53.0,9.5
2393,40.0,54.0,9.5
2394,40.0,55.0,9.5
2395,40.0,56.0,9.5
2396,40.0,57.0,9.5
2397,40.0,58.0,9.5
2398,40.0,59.0,9.5
2399,40.0,60.0,9.5
2400,41.0,1.0,9.5
2401,41.0,2.0,9.5
2402,41.0,3.0,9.5
2403,41.0,4.0,9.5
2404,41.0,5.0,9.5
2405,41.0,6.0,9.5
2406,41.0,7.0,9.5
2407,41.0,8.0,9.5
2408,41.0,9.0,9.5
2409,41.0,10.0,9.5
2410,41.0,11.0,9.5
2411,41.0,12.0,9.5
2412,41.0,13.0,9.5
2413,41.0,14.0,9.5
2414,41.0,15.0,9.5
2415,41.0,16.0,9.5
2416,41.0,17.0,9.5
2417,41.0,18.0,9.5
2418,41.0,19.0,9.5
2419,41.0,20.0,9.5
2420,41.0,21.0,9.5
2421,41.0,22.0,9.5
2422,41.0,23.0,9.5
2423,41.0,24.0,9.5
2424,41.0,25.0,9.5
2425,41.0,26.0,9.5
2426,41.0,27.0,9.5
2427,41.0,28.0,9.5
2428,41.0,29.0,9.5
2429,41.0,30.0,9.5
2430,41.0,31.0,9.5
2431,41.0,32.0,9.5
2432,41.0,33.0,9.5
2433,41.0,34.0,9.5
2434,41.0,35.0,9.5
2435,41.0,36.0,9.5
2436,41.0,37.0,9.5
2437,41.0,38.0,9.5
2438,41.0,39.0,9.5
2439,41.0,40.0,9.5
2440,41.0,41.0,9.5
2441,41.0,42.0,9.5
2442,41.0,43.0,9.5
2443,41.0,44.0,9.5
2444,41.0,45.0,9.5
2445,41.0,46.0,9.5
2446,41.0,47.0,9.5
2447,41.0,48.0,9.5
2448,41.0,49.0,9.5
2449,41.0,50.0,9.5
2450,41.0,51.0,9.5
2451,41.0,52.0,9.5
2452,41.0,53.0,9.5
2453,41.0,54.0,9.5
2454,41.0,55.0,9.5
2455,41.0,56.0,9.5
2456,41.0,57.0,9.5
2457,41.0,58.0,9.5
2458,41.0,59.0,9.5
2459,41.0,60.0,9.5
2460,42.0,1.0,9.5
2461,42.0,2.0,9.5
2462,42.0,3.0,9.5
2463,42.0,4.0,9.5
2464,42.0,5.0,9.5
2465,42.0,6.0,9.5
2466,42.0,7.0,9.5
2467,42.0,8.0,9.5
2468,42.0,9.0,9.5
2469,42.0,10.0,9.5
2470,42.0,11.0,9.5
2471,42.0,12.0,9.5
2472,42.0,13.0,9.5
2473,42.0,14.0,9.5
2474,42.0,15.0,9.5
2475,42.0,16.0,9.5
2476,42.0,17.0,9.5
2477,42.0,18.0,9.5
2478,42.0,19.0,9.5
2479,42.0,20.0,9.5
2480,42.0,21.0,9.5
2481,42.0,22.0,9.5
2482,42.0,23.0,9.5
2483,42.0,24.0,9.5
2484,42.0,25.0,9.5
2485,42.0,26.0,9.5
2486,42.0,27.0,9.5
2487,42.0,28.0,9.5
2488,42.0,29.0,9.5
2489,42.0,30.0,9.5
2490,42.0,31.0,9.5
2491,42.0,32.0,9.5
2492,42.0,33.0,9.5
2493,42.0,34.0,9.5
2494,42.0,35.0,9.5
2495,42.0,36.0,9.5
2496,42.0,37.0,9.5
2497,42.0,38.0,9.5
2498,42.0,39.0,9.5
2499,42.0,40.0,9.5
2500,42.0,41.0,9.5
2501,42.0,42.0,9.5
2502,42.0,43.0,9.5
2503,42.0,44.0,9.5
2504,42.0,45.0,9.5
2505,42.0,46.0,9.5
2506,42.0,47.0,9.5
2507,42.0,48.0,9.5
2508,42.0,49.0,9.5
2509,42.0,50.0,9.5
2510,42.0,51.0,9.5
2511,42.0,52.0,9.5
2512,42.0,53.0,9.5
2513,42.0,54.0,9.5
2514,42.0,55.0,9.5
2515,42.0,56.0,9.5
2516,42.0,57.0,10.442607329983653
2517,42.0,58.0,9.5
2518,42.0,59.0,9.5
2519,42.0,60.0,9.5
2520,43.0,1.0,9.5
2521,43.0,2.0,9.5
2522,43.0,3.0,9.5
2523,43.0,4.0,9.5
2524,43.0,5.0,9.5
2525,43.0,6.0,9.5
2526,43.0,7.0,9.5
2527,43.0,8.0,9.5
2528,43.0,9.0,9.5
2529,43.0,10.0,9.5
2530,43.0,11.0,9.5
2531,43.0,12.0,9.5
2532,43.0,13.0,9.5
2533,43.0,14.0,9.5
2534,43.0,15.0,9.5
2535,43.0,16.0,9.5
2536,43.0,17.0,9.5
2537,43.0,18.0,9.5
2538,43.0,19.0,9.5
2539,43.0,20.0,9.5
2540,43.0,21.0,9.5
2541,43.0,22.0,9.5
2542,43.0,23.0,9.5
2543,43.0,24.0,9.5
2544,43.0,25.0,9.5
2545,43.0,26.0,9.5
2546,43.0,27.0,9.5
2547,43.0,28.0,9.5
2548,43.0,29.0,9.5
2549,43.0,30.0,9.5
2550,43.0,31.0,9.5
2551,43.0,32.0,9.5
2552,43.0,33.0,9.5
2553,43.0,34.0,9.5
2554,43.0,35.0,9.5
2555,43.0,36.0,9.5
2556,43.0,37.0,9.5
2557,43.0,38.0,9.5
2558,43.0,39.0,9.5
2559,43.0,40.0,9.5
2560,43.0,41.0,9.5
2561,43.0,42.0,9.5
2562,43.0,43.0,9.5
2563,43.0,44.0,9.5
2564,43.0,45.0,10.503230236323834
2565,43.0,46.0,9.5
2566,43.0,47.0,9.5
2567,43.0,48.0,9.5
2568,43.0,49.0,10.503230236323834
2569,43.0,50.0,9.5
2570,43.0,51.0,9.5
2571,43.0,52.0,9.5
2572,43.0,53.0,9.5
2573,43.0,54.0,9.5
2574,43.0,55.0,9.5
2575,43.0,56.0,9.5
2576,43.0,57.0,9.5
2577,43.0,58.0,9.5
2578,43.0,59.0,9.5
2579,43.0,60.0,9.5
2580,44.0,1.0,9.5
2581,44.0,2.0,9.5
2582,44.0,3.0,9.5
2583,44.0,4.0,9.5
2584,44.0,5.0,9.5
2585,44.0,6.0,9.5
2586,44.0,7.0,9.5
2587,44.0,8.0,9.5
2588,44.0,9.0,9.5
2589,44.0,10.0,9.5
2590,44.0,11.0,9.5
2591,44.0,12.0,9.5
2592,44.0,13.0,9.5
2593,44.0,14.0,9.5
2594,44.0,15.0,9.5
2595,44.0,16.0,9.5
2596,44.0,17.0,9.5
2597,44.0,18.0,9.5
2598,44.0,19.0,9.5
2599,44.0,20.0,9.5
2600,44.0,21.0,9.5
2601,44.0,22.0,9.5
2602,44.0,23.0,9.5
2603,44.0,24.0,9.5
2604,44.0,25.0,9.5
2605,44.0,26.0,9.5
2606,44.0,27.0,9.5
2607,44.0,28.0,9.5
2608,44.0,29.0,9.5
2609,44.0,30.0,9.5
2610,44.0,31.0,9.5
2611,44.0,32.0,9.5
2612,44.0,33.0,9.5
2613,44.0,34.0,9.5
2614,44.0,35.0,9.5
2615,44.0,36.0,9.5
2616,44.0,37.0,9.5
2617,44.0,38.0,9.5
2618,44.0,39.0,9.5
2619,44.0,40.0,9.5
2620,44.0,41.0,9.5
2621,44.0,42.0,9.5
2622,44.0,43.0,9.5
2623,44.0,44.0,9.5
2624,44.0,45.0,9.5
2625,44.0,46.0,9.5
2626,44.0,47.0,9.5
2627,44.0,48.0,9.5
2628,44.0,49.0,9.5
2629,44.0,50.0,9.5
2630,44.0,51.0,9.5
2631,44.0,52.0,9.5
2632,44.0,53.0,9.5
2633,44.0,54.0,9.5
2634,44.0,55.0,9.5
2635,44.0,56.0,9.5
2636,44.0,57.0,9.5
2637,44.0,58.0,9.5
2638,44.0,59.0,9.5
2639,44.0,60.0,9.5
2640,45.0,1.0,9.5
2641,45.0,2.0,9.5
2642,45.0,3.0,9.5
2643,45.0,4.0,9.5
2644,45.0,5.0,9.5
2645,45.0,6.0,9.5
2646,45.0,7.0,9.5
2647,45.0,8.0,9.5
2648,45.0,9.0,9.5
2649,45.0,10.0,9.5
2650,45.0,11.0,9.5
2651,45.0,12.0,9.5
2652,45.0,13.0,9.5
2653,45.0,14.0,9.5
2654,45.0,15.0,9.5
2655,45.0,16.0,9.5
2656,45.0,17.0,9.5
2657,45.0,18.0,9.5
2658,45.0,19.0,9.5
2659,45.0,20.0,9.5
2660,45.0,21.0,9.5
2661,45.0,22.0,9.5
2662,45.0,23.0,9.5
2663,45.0,24.0,9.5
2664,45.0,25.0,9.5
2665,45.0,26.0,9.5
2666,45.0,27.0,9.5
2667,45.0,28.0,9.5
2668,45.0,29.0,9.5
2669,45.0,30.0,9.5
2670,45.0,31.0,9.5
2671,45.0,32.0,9.5
2672,45.0,33.0,9.5
2673,45.0,34.0,9.5
2674,45.0,35.0,9.5
2675,45.0,36.0,9.5
2676,45.0,37.0,9.5
2677,45.0,38.0,9.5
2678,45.0,39.0,9.5
2679,45.0,40.0,9.5
2680,45.0,41.0,9.5
2681,45.0,42.0,9.5
2682,45.0,43.0,9.5
2683,45.0,44.0,9.5
2684,45.0,45.0,9.5
2685,45.0,46.0,9.5
2686,45.0,47.0,9.5
2687,45.0,48.0,9.5
2688,45.0,49.0,9.5
2689,45.0,50.0,9.5
2690,45.0,51.0,9.5
2691,45.0,52.0,9.5
2692,45.0,53.0,9.5
2693,45.0,54.0,9.5
2694,45.0,55.0,9.5
2695,45.0,56.0,9.5
2696,45.0,57.0,9.5
2697,45.0,58.0,9.5
2698,45.0,59.0,9.5
2699,45.0,60.0,9.5
2700,46.0,1.0,9.5
2701,46.0,2.0,9.5
2702,46.0,3.0,9.5
2703,46.0,4.0,9.5
2704,46.0,5.0,9.5
2705,46.0,6.0,9.5
2706,46.0,7.0,9.5
2707,46.0,8.0,9.5
2708,46.0,9.0,9.5
2709,46.0,10.0,9.5
2710,46.0,11.0,9.5
2711,46.0,12.0,9.5
2712,46.0,13.0,9.5
2713,46.0,14.0,9.5
2714,46.0,15.0,9.5
2715,46.0,16.0,9.5
2716,46.0,17.0,9.5
2717,46.0,18.0,9.5
2718,46.0,19.0,9.5
2719,46.0,20.0,9.5
2720,46.0,21.0,9.5
2721,46.0,22.0,9.5
2722,46.0,23.0,9.5
2723,46.0,24.0,9.5
2724,46.0,25.0,9.5
2725,46.0,26.0,9.5
2726,46.0,27.0,9.5
2727,46.0,28.0,9.5
2728,46.0,29.0,9.5
2729,46.0,30.0,9.5
2730,46.0,31.0,9.5
2731,46.0,32.0,9.5
2732,46.0,33.0,9.5
2733,46.0,34.0,9.5
2734,46.0,35.0,9.5
2735,46.0,36.0,9.5
2736,46.0,37.0,9.5
2737,46.0,38.0,9.5
2738,46.0,39.0,9.5
2739,46.0,40.0,9.5
2740,46.0,41.0,9.5
2741,46.0,42.0,9.5
2742,46.0,43.0,9.5
2743,46.0,44.0,9.5
2744,46.0,45.0,9.5
2745,46.0,46.0,9.5
2746,46.0,47.0,9.5
2747,46.0,48.0,9.5
2748,46.0,49.0,9.5
2749,46.0,50.0,9.5
2750,46.0,51.0,9.5
2751,46.0,52.0,9.5
2752,46.0,53.0,9.5
2753,46.0,54.0,9.5
2754,46.0,55.0,9.5
2755,46.0,56.0,9.5
2756,46.0,57.0,9.5
2757,46.0,58.0,9.5
2758,46.0,59.0,9.5
2759,46.0,60.0,9.5
